Wavelength,RI_Water,RI_Water_etching,RI_B,RI_B_etching,RI_C,RI_C_etching,RI_D,RI_D_etching,RI_E,RI_E_etching,RI_F,RI_F_etching
1,-9.361447966,-10.42388828,-9.192890315,-14.95283314,-8.973457763,-10.53675486,-8.650039628,-2.39293468,-8.416954479,-1.884139622,-8.117871584,-1.389524532
1.000600601,-9.486131666,-10.11453344,-9.307570736,-13.99240947,-9.084335215,-11.83741775,-8.762513956,-2.602390452,-8.530021287,-1.829360724,-8.218789929,-1.513307036
1.001201201,-9.623586025,-9.814872581,-9.429038303,-13.15974242,-9.196358891,-13.28726312,-8.87644549,-2.837825249,-8.643172964,-1.788504583,-8.325761198,-1.634925903
1.001801802,-9.773875118,-9.526610738,-9.559431975,-12.43548988,-9.311152479,-14.86713634,-8.988132193,-3.102391867,-8.756938961,-1.766100277,-8.437301052,-1.75095646
1.002402402,-9.94647601,-9.265313325,-9.701449928,-11.81896653,-9.432695967,-16.52110658,-9.099501662,-3.394682468,-8.869218734,-1.766443001,-8.550513457,-1.858726376
1.003003003,-10.13914462,-9.018799052,-9.863709811,-11.30809906,-9.564372595,-17.98408125,-9.212822797,-3.726224331,-8.983752064,-1.795164586,-8.66607847,-1.956358353
1.003603604,-10.36030159,-8.771633246,-10.04460081,-10.88203804,-9.707905027,-18.77906135,-9.328843239,-4.101089385,-9.096485583,-1.851955956,-8.781568644,-2.041095143
1.004204204,-10.61410785,-8.511199872,-10.2511929,-10.51672457,-9.868625857,-18.52736698,-9.451672325,-4.530245881,-9.210331168,-1.931136309,-8.896843758,-2.108937069
1.004804805,-10.90508872,-8.216945527,-10.48811642,-10.20708562,-10.05010912,-17.48938591,-9.585189422,-5.016814289,-9.326899666,-2.029758314,-9.010883819,-2.153959407
1.005405405,-11.31677956,-7.949773586,-10.8281284,-9.994499602,-10.31258705,-16.44011707,-9.776817522,-5.592187292,-9.493583452,-2.160876865,-9.166928177,-2.216518719
1.006006006,-11.70324513,-7.601361921,-11.14574402,-9.711912687,-10.55368137,-15.22670189,-9.941685845,-6.213198579,-9.628038444,-2.311076937,-9.283580462,-2.209183398
1.006606607,-12.13952392,-7.238137062,-11.50683711,-9.436473852,-10.82999274,-14.19170241,-10.12570548,-6.90164974,-9.77365917,-2.494296643,-9.403735074,-2.177720222
1.007207207,-12.56841521,-6.780548586,-11.86852683,-9.076143759,-11.10515755,-13.17649225,-10.3036572,-7.65368107,-9.902764472,-2.70679416,-9.496470594,-2.092183005
1.007807808,-13.10079918,-6.380441031,-12.32259424,-8.826450574,-11.46025923,-12.46049909,-10.54288783,-8.523243064,-10.08536372,-2.961273703,-9.63286474,-2.038356583
1.008408408,-13.68544125,-5.950291115,-12.82937743,-8.581441975,-11.86200502,-11.83732213,-10.81699268,-9.517423254,-10.29131427,-3.245177586,-9.77967552,-1.984839044
1.009009009,-14.3131179,-5.497987791,-13.38762198,-8.320245128,-12.31197817,-11.30117901,-11.13005193,-10.67241707,-10.52652827,-3.555452369,-9.944272505,-1.937432563
1.00960961,-14.97061975,-5.027836315,-13.99321569,-8.027240869,-12.81709137,-10.85493465,-11.48323458,-11.99182899,-10.79654374,-3.898110668,-10.12999587,-1.90042029
1.01021021,-15.62919341,-4.54945061,-14.63893997,-7.704893737,-13.37002631,-10.47898906,-11.88530589,-13.47900482,-11.10179138,-4.280861519,-10.33819093,-1.872875675
1.010810811,-16.24200224,-4.078294909,-15.29880111,-7.353181195,-13.9743084,-10.1557254,-12.33524919,-15.10741927,-11.45093098,-4.709747014,-10.57935792,-1.856274781
1.011411411,-16.74800062,-3.625434782,-15.94497196,-6.985206064,-14.61576099,-9.877112904,-12.83970412,-16.77866313,-11.84507975,-5.196666261,-10.84997077,-1.852125365
1.012012012,-17.07059214,-3.194188451,-16.51633482,-6.604195247,-15.27875809,-9.615090492,-13.3937592,-18.2357838,-12.28703337,-5.751359363,-11.16048671,-1.870337875
1.012612613,-17.14573288,-2.785203876,-16.94748765,-6.206131066,-15.92597061,-9.355527737,-13.9943691,-19.00412211,-12.78150218,-6.373264726,-11.51195684,-1.917035506
1.013213213,-16.94846047,-2.399708689,-17.15570065,-5.783478652,-16.50398649,-9.096870027,-14.63528385,-18.75613547,-13.32659465,-7.079562793,-11.90894332,-1.998272479
1.013813814,-16.64921233,-2.020065921,-17.30563313,-5.358882929,-17.1952828,-8.911212865,-15.49898449,-18.10456288,-14.07194482,-7.885836558,-12.45240438,-2.112093041
1.014414414,-16.00132989,-1.692800678,-16.94485671,-4.891658603,-17.40863482,-8.648561262,-16.16800615,-16.68846908,-14.72591993,-8.782572454,-12.96310166,-2.251680174
1.015015015,-15.26751242,-1.405715055,-16.36937484,-4.41628163,-17.33672457,-8.390245893,-16.76359223,-15.35272443,-15.40780925,-9.793932723,-13.52585439,-2.418390293
1.015615616,-14.40041569,-1.15541323,-15.5190321,-3.91854909,-16.77473836,-8.040072268,-16.98559665,-14.02358812,-15.9162565,-10.88147758,-14.04556048,-2.602750122
1.016216216,-13.6820402,-0.946811277,-14.79215881,-3.473415703,-16.23647097,-7.750107719,-17.18704281,-13.10273891,-16.49711052,-12.18182765,-14.68028524,-2.819678281
1.016816817,-12.99910421,-0.771533312,-14.06087913,-3.05238866,-15.57091869,-7.428577944,-17.11823799,-12.36426189,-16.94030119,-13.68281116,-15.33319089,-3.065486759
1.017417417,-12.36869942,-0.623790252,-13.35687349,-2.658784379,-14.84506383,-7.074892268,-16.79064813,-11.75570995,-17.17471432,-15.38098969,-15.97333135,-3.34439624
1.018018018,-11.79202822,-0.503864726,-12.69392661,-2.288361891,-14.11005581,-6.695307056,-16.25504633,-11.24318866,-17.14680409,-17.15095615,-16.53957609,-3.661069587
1.018618619,-11.27424881,-0.412615519,-12.08662166,-1.942499611,-13.39968864,-6.30697926,-15.58927742,-10.80321948,-16.85613529,-18.65043526,-16.96522664,-4.016968783
1.019219219,-10.81233546,-0.349341183,-11.53735239,-1.627885544,-12.73453064,-5.908879954,-14.86284361,-10.40889136,-16.34793386,-19.30055961,-17.17853308,-4.416559292
1.01981982,-10.40474636,-0.314050389,-11.04441073,-1.348314467,-12.1217863,-5.495885231,-14.12580665,-10.056798,-15.697375,-18.8581915,-17.13271172,-4.859861145
1.02042042,-10.05201757,-0.308063988,-10.60768756,-1.105153449,-11.56559961,-5.064616971,-13.4151705,-9.755981318,-14.97722877,-17.74032777,-16.82429857,-5.348892497
1.021021021,-9.747683779,-0.3259013,-10.2248306,-0.90250832,-11.06816207,-4.621975699,-12.74698509,-9.498918669,-14.24101411,-16.41431506,-16.30531525,-5.887583458
1.021621622,-9.48460839,-0.374228864,-9.882373129,-0.725184014,-10.61299045,-4.179791151,-12.12704434,-9.350735203,-13.54272916,-15.37194251,-15.74788983,-6.463411926
1.022222222,-9.275148733,-0.429132871,-9.60314153,-0.587138249,-10.22796479,-3.728106718,-11.5644889,-9.123445521,-12.85604504,-14.19697169,-14.99360225,-7.129201955
1.022822823,-9.109315128,-0.495969747,-9.371233218,-0.477250029,-9.894042822,-3.294539645,-11.06222089,-8.88733952,-12.22425349,-13.2044049,-14.23429325,-7.887450397
1.023423423,-8.961319962,-0.56533765,-9.162581002,-0.390863803,-9.5906416,-2.862016418,-10.58735463,-8.541635222,-11.60585273,-12.26383592,-13.42083953,-8.73472036
1.024024024,-8.868586554,-0.664093048,-9.014344621,-0.332307196,-9.354203949,-2.481712505,-10.20272418,-8.279951478,-11.10167502,-11.61234014,-12.75365009,-9.730429508
1.024624625,-8.807452065,-0.781665901,-8.901856293,-0.301948663,-9.163057888,-2.133149251,-9.870862883,-8.010306885,-10.6530429,-11.08788556,-12.13665987,-10.8705493
1.025225225,-8.776047113,-0.915435568,-8.825104516,-0.298026822,-9.010738932,-1.80976998,-9.586504987,-7.729102665,-10.25906826,-10.6490665,-11.57659985,-12.15956501
1.025825826,-8.771478485,-1.061602985,-8.778469121,-0.31818781,-8.897230332,-1.513498883,-9.34821464,-7.43790659,-9.916235252,-10.28452112,-11.07341562,-13.61055132
1.026426426,-8.787123293,-1.214145592,-8.760198864,-0.359807229,-8.816794044,-1.248567532,-9.153959769,-7.133360115,-9.622995622,-9.968802656,-10.62787935,-15.22019885
1.027027027,-8.822644277,-1.371145527,-8.765277209,-0.41909257,-8.768721149,-1.015855689,-9.000342629,-6.804059518,-9.376826858,-9.680015825,-10.23521397,-16.97535408
1.027627628,-8.872362777,-1.53731631,-8.793390788,-0.489048512,-8.747366185,-0.819273227,-8.88420843,-6.445762408,-9.175228165,-9.401808432,-9.893973728,-18.65431081
1.028228228,-8.931322638,-1.708834421,-8.835815545,-0.571070068,-8.753432809,-0.661629459,-8.802052014,-6.062358762,-9.01327292,-9.146324138,-9.602375893,-19.71472117
1.028828829,-8.997147075,-1.882332547,-8.891971676,-0.667942692,-8.779750953,-0.536992294,-8.752490646,-5.661227254,-8.889853393,-8.913169795,-9.356493912,-19.55342901
1.029429429,-9.064075972,-2.054350866,-8.957505965,-0.780122769,-8.823711937,-0.439137988,-8.731800567,-5.248244464,-8.80230681,-8.689564147,-9.155119961,-18.36774669
1.03003003,-9.174835926,-2.26668703,-9.071219339,-0.939166662,-8.918902476,-0.364598229,-8.762516524,-4.874196623,-8.764503401,-8.562141689,-8.999577664,-17.2841585
1.030630631,-9.230302139,-2.408794642,-9.138874008,-1.089124902,-8.987620668,-0.316448658,-8.792586537,-4.461539627,-8.741754106,-8.334127579,-8.88061558,-15.74856286
1.031231231,-9.22701266,-2.484204895,-9.158353606,-1.224894953,-9.02274463,-0.286342652,-8.812010972,-4.004301726,-8.723367613,-7.989493117,-8.77862276,-14.27423873
1.031831832,-9.252861844,-2.576367887,-9.207044107,-1.385401887,-9.088601154,-0.285435683,-8.869732376,-3.588274899,-8.747298664,-7.70888934,-8.725790401,-13.23911366
1.032432432,-9.262650225,-2.64784657,-9.243802764,-1.549349786,-9.150729485,-0.310555061,-8.936420411,-3.177333889,-8.790417259,-7.410310198,-8.702896892,-12.38448972
1.033033033,-9.25190958,-2.70619622,-9.263060967,-1.716266749,-9.203902823,-0.355777559,-9.007244485,-2.779969413,-8.847541951,-7.10798823,-8.705895739,-11.68118718
1.033633634,-9.225268199,-2.75348462,-9.264670026,-1.886627074,-9.241983494,-0.420127517,-9.078219056,-2.405582539,-8.91431643,-6.79452641,-8.730670947,-11.09148997
1.034234234,-9.179314872,-2.790598022,-9.247137308,-2.057407189,-9.265325792,-0.499554461,-9.142724556,-2.062586601,-8.985981443,-6.46571215,-8.773951457,-10.58937743
1.034834835,-9.118818012,-2.820087352,-9.211773787,-2.219268102,-9.269309384,-0.590129006,-9.198129989,-1.749823037,-9.057693527,-6.121695893,-8.831541058,-10.161809
1.035435435,-9.043650788,-2.841418746,-9.158059611,-2.365374733,-9.253926543,-0.689921315,-9.239618028,-1.468047648,-9.125603592,-5.753776382,-8.89939205,-9.803933793
1.036036036,-8.95938709,-2.865000417,-9.090321431,-2.492056919,-9.220051549,-0.802673399,-9.265456773,-1.215213172,-9.184588074,-5.363787368,-8.972332554,-9.509375719
1.036636637,-8.867796583,-2.906079521,-9.01095126,-2.591587617,-9.168773303,-0.928216093,-9.272899496,-0.993027367,-9.230364689,-4.961197091,-9.046254295,-9.26613124
1.037237237,-8.771457907,-2.97177551,-8.92143583,-2.667879032,-9.101911362,-1.068493909,-9.260512573,-0.798428409,-9.260060027,-4.556118444,-9.1164615,-9.052706544
1.037837838,-8.696319598,-3.093438116,-8.854027046,-2.772141093,-9.057303474,-1.25755706,-9.273652022,-0.630677738,-9.322822867,-4.193353144,-9.226934518,-8.948353177
1.038438438,-8.597261467,-3.219670212,-8.753621371,-2.815568399,-8.966617814,-1.425818855,-9.222339605,-0.499124538,-9.313849911,-3.788629783,-9.277638316,-8.737254841
1.039039039,-8.502289907,-3.37477297,-8.652882203,-2.851027972,-8.867500207,-1.596026273,-9.152443981,-0.400084329,-9.285488858,-3.392557165,-9.309642927,-8.508714565
1.03963964,-8.386393681,-3.54978065,-8.525435258,-2.847755859,-8.731823604,-1.735779274,-9.028907069,-0.329145888,-9.191237729,-2.985994556,-9.273436173,-8.181928822
1.04024024,-8.305713555,-3.778771079,-8.434874805,-2.876586321,-8.634340099,-1.901265219,-8.940557839,-0.28853129,-9.127635699,-2.618467442,-9.267748863,-7.941421716
1.040840841,-8.232372651,-4.048503309,-8.349391735,-2.904113376,-8.537242999,-2.063132287,-8.845083563,-0.271886345,-9.051990172,-2.263242281,-9.243100235,-7.698691352
1.041441441,-8.166353714,-4.367179153,-8.272603793,-2.940591614,-8.446286524,-2.223542683,-8.747654046,-0.272864295,-8.966327164,-1.929355307,-9.197823707,-7.447393714
1.042042042,-8.108315737,-4.738210085,-8.202568363,-2.995460969,-8.360227696,-2.376405481,-8.648222239,-0.289992333,-8.872102661,-1.622419636,-9.137555405,-7.182566959
1.042642643,-8.058672026,-5.163395559,-8.140384572,-3.076928682,-8.281810747,-2.510021635,-8.552304189,-0.326744014,-8.774448271,-1.347630708,-9.062828108,-6.897054388
1.043243243,-8.015886527,-5.639190926,-8.085781332,-3.196474712,-8.211319257,-2.621453678,-8.459382388,-0.382728754,-8.675734468,-1.108533326,-8.976813889,-6.589013317
1.043843844,-7.980052662,-6.171427317,-8.039989516,-3.346373472,-8.148511562,-2.708465318,-8.373280953,-0.458879297,-8.578046321,-0.903603778,-8.884092684,-6.258275013
1.044444444,-7.951335413,-6.75976648,-7.999965885,-3.52809183,-8.093706283,-2.770435266,-8.294175831,-0.55491533,-8.48440495,-0.727714047,-8.785939037,-5.912656233
1.045045045,-7.926906002,-7.41316026,-7.967505528,-3.748141387,-8.047149064,-2.815578556,-8.222390811,-0.663872354,-8.396059114,-0.576213934,-8.687331688,-5.558355814
1.045645646,-7.908180813,-8.160346758,-7.941385186,-4.003886574,-8.006689218,-2.852656334,-8.157752905,-0.780420445,-8.314798251,-0.452342813,-8.589322713,-5.198140617
1.046246246,-7.902320169,-9.141204675,-7.93058189,-4.339737437,-7.986170903,-2.921040305,-8.117505941,-0.925267057,-8.256565948,-0.357487485,-8.516472341,-4.906362505
1.046846847,-7.891867583,-10.16168813,-7.912415927,-4.696080832,-7.957526686,-2.950502359,-8.068524274,-1.059974851,-8.190666458,-0.290109264,-8.425905977,-4.536014656
1.047447447,-7.882642792,-11.3425226,-7.898715949,-5.103503901,-7.935326098,-2.984780799,-8.028089912,-1.202905653,-8.132379882,-0.25114888,-8.341242898,-4.159494412
1.048048048,-7.873260273,-12.59532939,-7.879473627,-5.551650607,-7.905816183,-2.995268688,-7.97851402,-1.332574795,-8.065126672,-0.237107483,-8.243417918,-3.743234536
1.048648649,-7.874775143,-14.12046765,-7.874647248,-6.074594603,-7.892972788,-3.045588,-7.951037797,-1.496550366,-8.022457836,-0.249188267,-8.177940141,-3.366172625
1.049249249,-7.880659316,-15.86169915,-7.873342261,-6.653055268,-7.883427822,-3.115107925,-7.929862557,-1.667605022,-7.988717193,-0.279953084,-8.119842578,-2.993656899
1.04984985,-7.891783325,-17.74660271,-7.87613853,-7.295270631,-7.877737919,-3.212983618,-7.912110808,-1.840758333,-7.960849995,-0.327205346,-8.071356733,-2.634741207
1.05045045,-7.913813123,-19.60397257,-7.885049167,-8.138768085,-7.874894766,-3.372716602,-7.897442081,-2.040465745,-7.934589979,-0.402005193,-8.023732873,-2.241443478
1.051051051,-7.940004825,-19.8880004,-7.899379059,-8.970623955,-7.877455609,-3.555644242,-7.887906104,-2.20230269,-7.917224414,-0.480359476,-7.989724703,-1.931758194
1.051651652,-7.97657868,-18.64336904,-7.920582925,-9.926685546,-7.884128642,-3.774789679,-7.882145089,-2.350170543,-7.904333578,-0.571512458,-7.962915046,-1.644827597
1.052252252,-8.024387332,-16.80146683,-7.950393747,-11.04020754,-7.89604406,-4.030803985,-7.879837346,-2.485523154,-7.894720316,-0.678785587,-7.941676097,-1.377900676
1.052852853,-8.085058073,-15.00176238,-7.990437367,-12.33925899,-7.914497628,-4.324366317,-7.881003972,-2.60969423,-7.887717043,-0.802517984,-7.924130525,-1.132611722
1.053453453,-8.160394749,-13.44057774,-8.040712322,-13.81819558,-7.942625213,-4.662067168,-7.886913565,-2.721013327,-7.885676003,-0.938723384,-7.911681363,-0.910967336
1.054054054,-8.251175352,-12.13363936,-8.10558948,-15.51035192,-7.978927086,-5.047920878,-7.897633879,-2.813836367,-7.885102552,-1.082071537,-7.901510291,-0.718542613
1.054654655,-8.354127757,-11.02903256,-8.17923678,-17.87013247,-8.022267164,-5.537938234,-7.913015524,-2.931146206,-7.892510053,-1.251285394,-7.903146248,-0.56882587
1.055255255,-8.483757,-10.07714407,-8.275627931,-19.75719947,-8.082184794,-6.049250754,-7.936144038,-2.978273157,-7.899979217,-1.404150205,-7.899148685,-0.438213577
1.055855856,-8.66022193,-9.215969356,-8.411909157,-19.92272189,-8.171355395,-6.602656189,-7.975846269,-2.965216198,-7.915772951,-1.5328517,-7.893692166,-0.339652758
1.056456456,-8.837452006,-8.538861533,-8.549592636,-19.16461683,-8.265333425,-7.24035384,-8.020730271,-2.989637233,-7.93786164,-1.691523013,-7.899033105,-0.270243346
1.057057057,-9.040486446,-7.971099501,-8.712020387,-17.46007389,-8.378160574,-7.950340683,-8.079229098,-3.017267828,-7.968746636,-1.85984056,-7.908394055,-0.226755891
1.057657658,-9.273786456,-7.508491906,-8.897934555,-15.62588512,-8.510805174,-8.743657479,-8.15140603,-3.054366209,-8.009858272,-2.03330047,-7.922311597,-0.206147539
1.058258258,-9.534539325,-7.126852882,-9.110361605,-13.97532785,-8.665894383,-9.634590455,-8.239156317,-3.104207547,-8.062777372,-2.203842105,-7.943810361,-0.206218295
1.058858859,-9.827263623,-6.806914833,-9.351408454,-12.57442196,-8.845469062,-10.65251142,-8.344763598,-3.171521881,-8.129894553,-2.364133151,-7.973758476,-0.226088039
1.059459459,-10.15522345,-6.529151391,-9.623493594,-11.39655144,-9.051185388,-11.84213824,-8.471194458,-3.255766648,-8.212183884,-2.51007969,-8.012974838,-0.265466881
1.06006006,-10.51675819,-6.286075447,-9.926110388,-10.40017243,-9.283868709,-13.22515029,-8.618705976,-3.359977514,-8.311552294,-2.638767495,-8.062778231,-0.324558442
1.060660661,-10.91743381,-6.061904455,-10.26459566,-9.558458975,-9.546589526,-14.84251052,-8.790105066,-3.49497156,-8.428423916,-2.749133886,-8.12695272,-0.40254447
1.061261261,-11.35925184,-5.865723953,-10.63941232,-8.835436834,-9.84191563,-16.63725926,-8.985824459,-3.662293833,-8.567561991,-2.842793472,-8.205231746,-0.498256793
1.061861862,-11.84536393,-5.688139553,-11.05314405,-8.216080976,-10.16957477,-18.4135549,-9.210199895,-3.869335555,-8.729398197,-2.92362554,-8.299371074,-0.608620019
1.062462462,-12.39559407,-5.561263489,-11.51848751,-7.696601527,-10.53657826,-20.40020008,-9.457341779,-4.143704527,-8.907070095,-3.031454094,-8.403101492,-0.735355676
1.063063063,-12.98052274,-5.40061274,-12.01972502,-7.269099467,-10.94107918,-20.2720303,-9.740919509,-4.44765013,-9.119678346,-3.081964284,-8.535365443,-0.86342262
1.063663664,-13.62125157,-5.231738513,-12.57111223,-6.920930401,-11.38713778,-18.77988184,-10.05869816,-4.799491878,-9.3609162,-3.120313073,-8.691123618,-0.996903933
1.064264264,-14.37055543,-4.994523546,-13.2211807,-6.588561181,-11.92146279,-16.51005078,-10.45126967,-5.181875724,-9.667471775,-3.114131109,-8.897644251,-1.114770291
1.064864865,-15.13587169,-4.800988808,-13.88047329,-6.340858595,-12.45806942,-14.77486098,-10.84363649,-5.626079415,-9.973014948,-3.143478043,-9.104923559,-1.260170747
1.065465465,-15.97274386,-4.596931643,-14.60023605,-6.11911173,-13.04591485,-13.25087131,-11.27542359,-6.119044171,-10.31299384,-3.175382405,-9.340153468,-1.416774728
1.066066066,-16.88994652,-4.385571657,-15.38703867,-5.915596934,-13.68734883,-11.95689201,-11.74927184,-6.672585583,-10.68921486,-3.223973875,-9.604481164,-1.582338185
1.066666667,-17.89055804,-4.173543623,-16.24556849,-5.729005667,-14.38837179,-10.86399214,-12.26869596,-7.29931435,-11.10363828,-3.299747146,-9.900616962,-1.752374605
1.067267267,-18.99816594,-3.951503499,-17.18648698,-5.556224009,-15.15479711,-9.944327269,-12.83606492,-8.014395146,-11.5594473,-3.401758683,-10.22821675,-1.921579381
1.067867868,-20.22167094,-3.715958992,-18.22021683,-5.393603415,-15.98923426,-9.168034507,-13.45768504,-8.817332071,-12.05942118,-3.533080596,-10.59319136,-2.08509261
1.068468468,-21.57659499,-3.463885468,-19.35753603,-5.236378158,-16.9037332,-8.501999297,-14.13331353,-9.718161901,-12.60556883,-3.693100506,-10.99399258,-2.242365898
1.069069069,-23.08951651,-3.200238814,-20.61915839,-5.072141217,-17.90904668,-7.934783548,-14.87335317,-10.72651211,-13.20325315,-3.882856103,-11.43566453,-2.393812616
1.06966967,-24.79631514,-2.931029074,-22.02119895,-4.897614628,-19.01031548,-7.450437685,-15.68030444,-11.86714979,-13.85475217,-4.104515375,-11.92058815,-2.540608196
1.07027027,-26.72846279,-2.665061953,-23.59630419,-4.709251119,-20.23680802,-7.035088691,-16.56224983,-13.16572132,-14.56441124,-4.369835363,-12.45123578,-2.682653085
1.070870871,-29.24098329,-2.410919399,-25.58247097,-4.545106313,-21.7099231,-6.712710618,-17.57998953,-14.90383953,-15.36663627,-4.694242062,-13.03403254,-2.849137077
1.071471471,-31.69927818,-2.146032831,-27.66271244,-4.329976582,-23.26100238,-6.436991604,-18.6559436,-16.71943566,-16.22024228,-5.067614461,-13.66813638,-2.968003198
1.072072072,-33.99809721,-1.883942098,-30.01516324,-4.109387167,-25.01723233,-6.207234637,-19.8452822,-18.67000597,-17.1592839,-5.495714653,-14.36421163,-3.068617059
1.072672673,-34.45382629,-1.603291598,-32.27210534,-3.83754453,-27.01436519,-5.965376663,-21.21215442,-19.55438125,-18.24324639,-5.958900309,-15.17360673,-3.102597575
1.073273273,-33.86705696,-1.351714947,-34.14055662,-3.606009941,-29.24363524,-5.787751349,-22.69236234,-19.70372183,-19.37658698,-6.496527753,-16.00087161,-3.163371556
1.073873874,-32.55917771,-1.113734149,-34.58644296,-3.363817771,-31.67138407,-5.617467136,-24.3555962,-18.52661595,-20.63735548,-7.093558281,-16.91017041,-3.208848281
1.074474474,-31.24334188,-0.893465258,-33.6446335,-3.107140146,-33.85556373,-5.447547133,-26.24953288,-16.81613651,-22.0437654,-7.756028547,-17.90511868,-3.245902333
1.075075075,-30.14597244,-0.695750589,-32.247789,-2.840637882,-34.8435151,-5.284674107,-28.4149462,-15.12391553,-23.62470378,-8.494832621,-19.00181453,-3.283242657
1.075675676,-29.27748075,-0.524918723,-30.94563972,-2.576101698,-34.2206344,-5.127326287,-30.8341433,-13.6178736,-25.4194225,-9.32712112,-20.21650803,-3.327480826
1.076276276,-28.62367486,-0.378786951,-29.87563292,-2.314850497,-32.79006535,-4.968813636,-33.30613679,-12.31487653,-27.47112504,-10.27430845,-21.57004503,-3.383446549
1.076876877,-28.15720823,-0.255396573,-29.07152531,-2.059881534,-31.37854892,-4.805359576,-35.00995901,-11.18034431,-29.82821723,-11.35415318,-23.09570893,-3.454046996
1.077477477,-27.84375962,-0.156474395,-28.45104807,-1.810409803,-30.2184484,-4.628818018,-34.9325173,-10.19332438,-32.38913516,-12.5835955,-24.82226729,-3.54067633
1.078078078,-27.67234971,-0.083694298,-28.02834612,-1.563985322,-29.30676599,-4.436373452,-33.61569221,-9.346068152,-34.69115687,-13.98695714,-26.80131834,-3.644733859
1.078678679,-27.60818909,-0.03852398,-27.75694157,-1.321519896,-28.63278334,-4.228357581,-32.06353344,-8.62780001,-35.48989425,-15.55273481,-29.09250413,-3.772381007
1.079279279,-27.76841929,-0.026893331,-27.71161143,-1.086971502,-28.21221472,-4.049889549,-30.85466066,-8.05492409,-34.92686921,-17.55921372,-32.10259346,-3.941814925
1.07987988,-27.89283302,-0.048533115,-27.68284639,-0.869435397,-27.89331407,-3.821476106,-29.78080367,-7.544936648,-33.10788133,-19.27465086,-34.99451616,-4.141204711
1.08048048,-28.08756281,-0.095237337,-27.75453147,-0.672475862,-27.6983912,-3.589281313,-28.96917543,-7.117894931,-31.5232974,-20.32846917,-36.73230346,-4.388678309
1.081081081,-28.21565458,-0.161601089,-27.78233221,-0.49567867,-27.52862876,-3.311528323,-28.25141674,-6.711278119,-30.04888045,-19.29439683,-35.24427788,-4.671408116
1.081681682,-28.4903872,-0.249241374,-27.99248707,-0.353517791,-27.55708137,-3.070842173,-27.8540009,-6.395572147,-29.14936134,-17.93428356,-33.52281135,-5.014114867
1.082282282,-28.76458211,-0.35498953,-28.2452949,-0.236675044,-27.67200524,-2.822159281,-27.60864722,-6.126828673,-28.48647934,-16.21217719,-31.8683781,-5.404840849
1.082882883,-29.01940018,-0.482503694,-28.52250347,-0.145517888,-27.85794984,-2.567239615,-27.48655136,-5.900922768,-27.99666553,-14.55841344,-30.52012583,-5.842079396
1.083483483,-29.25091038,-0.631327598,-28.80770017,-0.078436188,-28.10830856,-2.30715209,-27.46646118,-5.709904979,-27.6799811,-13.10694889,-29.48310499,-6.331835606
1.084084084,-29.42225377,-0.798985389,-29.06861804,-0.035337724,-28.38093687,-2.050396831,-27.54490514,-5.547069427,-27.49704164,-11.86722544,-28.7098946,-6.887876739
1.084684685,-29.51359308,-0.984079206,-29.29564339,-0.021290292,-28.66490794,-1.803825627,-27.69420423,-5.405817451,-27.42072152,-10.81017076,-28.13308764,-7.51775731
1.085285285,-29.51143574,-1.182242207,-29.45702423,-0.037736688,-28.96217868,-1.56763872,-27.91692783,-5.270367201,-27.45848253,-9.900542952,-27.7493825,-8.227667924
1.085885886,-29.42604162,-1.386826195,-29.54612937,-0.082529029,-29.20879877,-1.338914672,-28.18034516,-5.133209436,-27.5759593,-9.106817494,-27.50265291,-9.03337028
1.086486486,-29.25510341,-1.596830813,-29.52607461,-0.153411591,-29.4097603,-1.119173223,-28.46755956,-4.985405429,-27.75297048,-8.418915319,-27.38966698,-9.935312445
1.087087087,-29.02846932,-1.811972027,-29.42065649,-0.245450239,-29.53236639,-0.909357929,-28.77523082,-4.827685151,-27.99266513,-7.823423243,-27.37032274,-10.9543205
1.087687688,-28.86681228,-2.080813994,-29.38533328,-0.369804213,-29.75202303,-0.710699495,-29.25648946,-4.71083402,-28.44103125,-7.360055198,-27.56336259,-12.10069425
1.088288288,-28.55715932,-2.316171027,-29.12335366,-0.497995525,-29.67256033,-0.532885134,-29.50428044,-4.535534242,-28.76048805,-6.923664258,-27.72729819,-13.40203939
1.088888889,-28.23746283,-2.559534836,-28.82442655,-0.646699017,-29.50979823,-0.381654119,-29.68230399,-4.357085385,-29.07360134,-6.555077775,-27.96515245,-14.8671844
1.089489489,-27.82945284,-2.76401825,-28.37127836,-0.801459115,-29.09955451,-0.253157672,-29.58020913,-4.118663302,-29.19264758,-6.215605981,-28.12516077,-16.19213115
1.09009009,-27.55317307,-2.998837428,-28.05924693,-0.984151469,-28.82620069,-0.157171239,-29.57128167,-3.920296456,-29.41243691,-5.965842668,-28.4312201,-17.77179955
1.090690691,-27.31545733,-3.222668405,-27.76928656,-1.182824136,-28.51600387,-0.088507088,-29.46369225,-3.707323698,-29.5553652,-5.756238569,-28.74219683,-19.08259589
1.091291291,-27.12856576,-3.432333495,-27.49855146,-1.390328747,-28.196618,-0.043459181,-29.26920622,-3.4815119,-29.60716254,-5.571902366,-29.03978176,-19.51204078
1.091891892,-26.97548282,-3.635566025,-27.26272139,-1.604466394,-27.89178112,-0.02321482,-29.01145491,-3.245992171,-29.55423574,-5.40600251,-29.30343805,-18.7442038
